Ticker SYMBOL,資料日期,Close,Volume,Amount,ADV20,Turnover_Ratio,ATR_Pct,近20日缺資料天數,是否異常波動,是否連續無量,Liquidity_Score
1710.TW,2026-04-10,13.5,7915057.0,106853269.5,224344223.80162412,0.5222953235379458,0.05373063275104619,0,0,0,0.8022295323537946
1711.TW,2026-04-10,38.5,56162206.0,2162244931.0,1269663324.8059692,1.6437676163475674,0.07868842862842002,0,0,0,0.9143767616347568
1712.TW,2026-04-10,42.5,845841.0,35948242.5,48249719.55332603,0.7854579391086023,0.01789922685025247,0,0,0,0.4547937684626594
1713.TW,2026-04-02,45.70000076293945,170052.0,7771376.52973938,12456498.854616165,0.6442228700785768,0.02191058199971709,0,0,0,0.18216366762452998
1714.TW,2026-04-02,9.529999732971191,3095539.0,29500485.84340191,68445254.8502192,0.4375858758530016,0.040216956930195245,0,0,0,0.5721046183626943
1717.TW,2026-04-02,61.900001525878906,34345085.0,2125960813.9064407,931856848.232534,2.238982690662904,0.04166226689742256,0,0,0,0.9738982690662904
1718.TW,2026-04-10,7.170000076293945,5717855.0,40997020.78623772,68221739.60416424,0.6329690056730207,0.03648718137950125,0,0,0,0.5837872421529328
1720.TW,2026-04-02,63.900001525878906,233257.0,14905122.655921936,20572013.390099335,0.7181756883657491,0.01831767167216294,0,0,0,0.24817099887618121
1721.TW,2026-04-02,17.299999237060547,790393.0,13673798.296977997,51010389.67690134,0.2979229228427451,0.056568259347264546,0,0,0,0.44618614766650966
1722.TW,2026-04-10,46.150001525878906,1133366.0,52304842.62937927,224592278.69925937,0.23578545671659776,0.02249699778944455,0,0,0,0.8
1723.TW,2026-04-10,78.0,746437.0,58222086.0,207351647.24915925,0.293290727606085,0.043548768169336734,0,0,0,0.8
1725.TW,2026-04-02,28.899999618530277,195100.0,5638389.925575257,15461670.55637598,0.40503854665276956,0.06294678055655564,0,0,0,0.1894453984627154
1726.TW,2026-04-10,75.5,36050.0,2721775.0,1679225.2003494264,1.6170306293859993,0.006961472531676785,0,0,0,0.2617030629385999
1727.TW,2026-04-02,48.09999847412109,2614160.0,125741092.01110838,210354171.25954667,0.6155430506923542,0.0603559670976556,0,0,0,0.8115543050692354
1730.TW,2026-04-10,53.0,31001.0,1643053.0,1545833.9117233276,1.0619199235442318,0.00698486956685346,0,0,0,0.20619199235442318
1731.TW,2026-04-10,21.850000381469727,53184.0,1162070.420288086,1620644.23761158,0.715458485206607,0.005616145290878803,0,0,0,0.1715458485206607
1732.TW,2026-04-10,25.950000762939453,92328.0,2395911.670440674,4295085.960158253,0.5643557003269275,0.0224030424428633,0,0,0,0.15643557003269273
1733.TW,2026-04-10,29.450000762939453,140179.0,4128271.6569480896,3676588.7188798906,1.125468379797305,0.014492745884439467,0,0,0,0.2125468379797305
1734.TW,2026-04-10,31.450000762939453,120887.0,3801896.2422294617,9373249.720062828,0.40271530595996136,0.012833073240108617,0,0,0,0.15
1735.TW,2026-04-10,26.100000381469727,2665722.0,69575345.21689224,55657635.065165326,1.344471180882511,0.06953935649969563,0,0,0,0.5641967046700007
1736.TW,2026-04-10,120.5,450016.0,54226928.0,53517027.8,1.0576972117977463,0.03797183702687179,0,0,0,0.5200593664019969
1737.TW,2026-04-02,31.799999237060547,100147.0,3184674.5235939026,3268710.628741741,0.9696142920490215,0.006796534938622206,0,0,0,0.19696142920490214
1752.TW,2026-04-02,35.75,52000.0,1859000.0,1908182.2047426223,0.9893925700423346,0.00859336648691494,0,0,0,0.19893925700423346
1760.TW,2026-04-10,64.0999984741211,124845.0,8002564.309501648,9570031.073694611,0.8246963001129585,0.020328864074550892,0,0,0,0.18246963001129585
1762.TW,2026-04-02,28.399999618530277,103060.0,2926903.9606857304,2827849.065438843,1.0469789385141148,0.01529971285644787,0,0,0,0.2046978938514115
1773.TW,2026-04-10,152.5,1033150.0,157555375.0,164596075.6,0.9234715881539283,0.04223025966475381,0,0,0,0.8423471588153929
1776.TW,2026-04-10,15.850000381469728,36021.0,570932.8637409211,2691895.0195124624,0.2174157099916706,0.03280524328897228,0,0,0,0.15
1783.TW,2026-04-10,42.59999847412109,84258.0,3589390.6714324947,2861411.2531967163,1.2791937821143937,0.018129918195261472,0,0,0,0.22791937821143937
1786.TW,2026-04-02,60.70000076293945,524032.0,31808742.799804688,29968946.503643036,1.063015525975957,0.03425701994734902,0,0,0,0.35052172179057317
1789.TW,2026-04-10,21.149999618530277,836042.0,17682287.98107529,27850414.59758873,0.6505928755021171,0.03527947131270411,0,0,0,0.29397894853279694
